Wavelength	Transit Depth
(meters)	(percent)
2.323614e-05	1.457233e+00
2.325935e-05	1.432177e+00
2.328257e-05	1.462330e+00
2.330582e-05	1.445138e+00
2.332909e-05	1.432700e+00
2.335239e-05	1.464639e+00
2.337570e-05	1.446880e+00
2.339905e-05	1.424279e+00
2.342241e-05	1.432125e+00
2.344580e-05	1.428160e+00
2.346921e-05	1.461690e+00
2.349265e-05	1.456528e+00
2.351610e-05	1.448441e+00
2.353959e-05	1.461341e+00
2.356309e-05	1.427369e+00
2.358662e-05	1.458348e+00
2.361017e-05	1.473822e+00
2.363375e-05	1.590003e+00
2.365735e-05	1.438124e+00
2.368097e-05	1.492923e+00
2.370461e-05	1.451032e+00
2.372828e-05	1.550546e+00
2.375198e-05	1.427422e+00
2.377570e-05	1.443290e+00
2.379944e-05	1.437343e+00
2.382320e-05	1.416728e+00
2.384699e-05	1.467157e+00
2.387080e-05	1.443136e+00
2.389464e-05	1.495046e+00
2.391850e-05	1.449772e+00
2.394238e-05	1.497873e+00
2.396629e-05	1.575358e+00
2.399022e-05	1.441676e+00
2.401417e-05	1.452337e+00
2.403815e-05	1.550731e+00
2.406216e-05	1.440103e+00
2.408618e-05	1.518918e+00
2.411023e-05	1.445158e+00
2.413431e-05	1.442585e+00
2.415841e-05	1.441365e+00
2.418253e-05	1.590003e+00
2.420668e-05	1.520700e+00
2.423085e-05	1.497503e+00
2.425505e-05	1.497587e+00
2.427926e-05	1.457380e+00
2.430351e-05	1.589337e+00
2.432778e-05	1.458181e+00
2.435207e-05	1.521643e+00
2.437639e-05	1.448138e+00
2.440073e-05	1.552122e+00
2.442509e-05	1.459311e+00
2.444948e-05	1.457235e+00
2.447389e-05	1.453755e+00
2.449833e-05	1.448237e+00
2.452279e-05	1.588718e+00
2.454728e-05	1.488450e+00
2.457179e-05	1.554508e+00
2.459633e-05	1.459740e+00
2.462089e-05	1.479951e+00
2.464547e-05	1.453369e+00
2.467008e-05	1.445383e+00
2.469472e-05	1.443585e+00
2.471938e-05	1.454273e+00
2.474406e-05	1.458623e+00
2.476877e-05	1.425339e+00
2.479350e-05	1.435777e+00
2.481826e-05	1.590003e+00
2.484304e-05	1.579894e+00
2.486785e-05	1.458013e+00
2.489268e-05	1.450178e+00
2.491753e-05	1.457464e+00
2.494241e-05	1.468581e+00
2.496732e-05	1.480327e+00
2.499225e-05	1.454375e+00
2.501721e-05	1.457186e+00
2.504219e-05	1.452878e+00
2.506719e-05	1.438118e+00
2.509222e-05	1.441685e+00
2.511728e-05	1.432726e+00
2.514236e-05	1.481799e+00
2.516746e-05	1.482962e+00
2.519260e-05	1.470400e+00
2.521775e-05	1.441573e+00
2.524293e-05	1.422656e+00
2.526814e-05	1.420448e+00
2.529337e-05	1.500684e+00
2.531863e-05	1.482683e+00
2.534391e-05	1.523347e+00
2.536921e-05	1.461500e+00
2.539455e-05	1.520949e+00
2.541990e-05	1.446893e+00
2.544529e-05	1.446803e+00
2.547069e-05	1.534332e+00
2.549613e-05	1.590003e+00
2.552159e-05	1.430513e+00
2.554707e-05	1.513910e+00
2.557258e-05	1.452306e+00
2.559812e-05	1.551607e+00
2.562368e-05	1.518713e+00
2.564926e-05	1.442113e+00
2.567487e-05	1.438714e+00
2.570051e-05	1.472365e+00
2.572617e-05	1.489027e+00
2.575186e-05	1.445275e+00
2.577758e-05	1.429089e+00
2.580332e-05	1.436021e+00
2.582908e-05	1.438180e+00
2.585487e-05	1.429959e+00
2.588069e-05	1.448153e+00
2.590653e-05	1.449046e+00
2.593240e-05	1.444275e+00
2.595830e-05	1.447513e+00
2.598422e-05	1.487752e+00
2.601016e-05	1.590003e+00
2.603614e-05	1.499711e+00
2.606213e-05	1.498209e+00
2.608816e-05	1.437164e+00
2.611421e-05	1.449622e+00
2.614028e-05	1.513728e+00
2.616639e-05	1.500652e+00
2.619251e-05	1.511979e+00
2.621867e-05	1.433822e+00
2.624485e-05	1.451888e+00
2.627105e-05	1.448212e+00
2.629729e-05	1.468546e+00
2.632355e-05	1.449286e+00
2.634983e-05	1.466632e+00
2.637614e-05	1.502787e+00
2.640248e-05	1.439196e+00
2.642884e-05	1.533972e+00
2.645523e-05	1.431805e+00
2.648165e-05	1.414966e+00
2.650809e-05	1.457977e+00
2.653456e-05	1.419181e+00
2.656106e-05	1.510778e+00
2.658758e-05	1.508946e+00
2.661413e-05	1.446425e+00
2.664070e-05	1.484558e+00
2.666731e-05	1.457226e+00
2.669393e-05	1.472834e+00
2.672059e-05	1.434652e+00
2.674727e-05	1.462204e+00
2.677398e-05	1.465450e+00
2.680071e-05	1.523859e+00
2.682748e-05	1.455232e+00
2.685426e-05	1.572209e+00
2.688108e-05	1.446510e+00
2.690792e-05	1.590003e+00
2.693479e-05	1.450249e+00
2.696168e-05	1.478266e+00
2.698861e-05	1.456149e+00
2.701556e-05	1.435058e+00
2.704253e-05	1.440529e+00
2.706953e-05	1.520560e+00
2.709656e-05	1.471780e+00
2.712362e-05	1.454940e+00
2.715071e-05	1.434422e+00
2.717782e-05	1.482693e+00
2.720495e-05	1.512312e+00
2.723212e-05	1.496334e+00
2.725931e-05	1.472815e+00
2.728653e-05	1.476412e+00
2.731378e-05	1.438414e+00
2.734105e-05	1.453466e+00
2.736835e-05	1.426592e+00
2.739568e-05	1.433427e+00
2.742304e-05	1.520076e+00
2.745042e-05	1.589975e+00
2.747783e-05	1.433121e+00
2.750527e-05	1.498940e+00
2.753273e-05	1.453721e+00
2.756023e-05	1.434332e+00
2.758775e-05	1.420024e+00
2.761529e-05	1.458608e+00
2.764287e-05	1.421707e+00
2.767047e-05	1.463504e+00
2.769810e-05	1.440684e+00
2.772576e-05	1.445411e+00
2.775344e-05	1.440576e+00
2.778116e-05	1.438827e+00
2.780890e-05	1.448136e+00
2.783666e-05	1.458275e+00
2.786446e-05	1.426904e+00
2.789228e-05	1.488696e+00
2.792014e-05	1.425339e+00
2.794801e-05	1.589996e+00
2.797592e-05	1.449416e+00
2.800386e-05	1.508133e+00
2.803182e-05	1.444315e+00
2.805981e-05	1.471770e+00
2.808783e-05	1.486280e+00
2.811588e-05	1.590003e+00
2.814395e-05	1.442044e+00
2.817205e-05	1.447727e+00
2.820018e-05	1.501426e+00
2.822834e-05	1.472353e+00
2.825653e-05	1.424697e+00
2.828475e-05	1.453789e+00
2.831299e-05	1.457090e+00
2.834126e-05	1.530610e+00
2.836956e-05	1.482100e+00
2.839789e-05	1.466337e+00
2.842624e-05	1.515336e+00
2.845463e-05	1.448952e+00
2.848304e-05	1.431007e+00
2.851148e-05	1.445489e+00
2.853995e-05	1.439690e+00
2.856845e-05	1.471476e+00
2.859698e-05	1.423871e+00
2.862553e-05	1.442132e+00
2.865412e-05	1.440205e+00
2.868273e-05	1.511348e+00
2.871137e-05	1.430419e+00
2.874004e-05	1.436714e+00
2.876874e-05	1.473824e+00
2.879746e-05	1.459398e+00
2.882622e-05	1.506991e+00
2.885500e-05	1.498175e+00
2.888382e-05	1.538868e+00
2.891266e-05	1.493842e+00
2.894153e-05	1.465403e+00
2.897043e-05	1.438604e+00
2.899936e-05	1.440229e+00
2.902831e-05	1.590003e+00
2.905730e-05	1.444672e+00
2.908631e-05	1.513001e+00
2.911536e-05	1.475691e+00
2.914443e-05	1.560517e+00
2.917353e-05	1.486317e+00
2.920266e-05	1.590001e+00
2.923182e-05	1.508059e+00
2.926101e-05	1.456183e+00
2.929023e-05	1.447415e+00
2.931948e-05	1.468458e+00
2.934875e-05	1.481343e+00
2.937806e-05	1.454085e+00
2.940739e-05	1.478800e+00
2.943676e-05	1.482511e+00
2.946615e-05	1.442327e+00
2.949558e-05	1.463839e+00
2.952503e-05	1.491504e+00
2.955451e-05	1.453412e+00
2.958402e-05	1.442050e+00
2.961356e-05	1.461361e+00
2.964313e-05	1.458157e+00
2.967273e-05	1.460116e+00
2.970236e-05	1.460289e+00
2.973202e-05	1.446748e+00
2.976171e-05	1.510103e+00
2.979143e-05	1.472810e+00
2.982117e-05	1.450224e+00
2.985095e-05	1.448027e+00
2.988076e-05	1.479193e+00
2.991060e-05	1.488633e+00
2.994046e-05	1.496214e+00
2.997036e-05	1.458745e+00
3.000029e-05	1.584108e+00
